"ID","question","Correct","E1","E2","C1","group","study"
47512,"Madagascar",26,"15","5",2,145,"1d"
46921,"Madagascar",26,"2","4",5,145,"1d"
45436,"Madagascar",26,"2","2",1,146,"1d"
50597,"Madagascar",26,"2","2",3,146,"1d"
50685,"Madagascar",26,"2","2",2,146,"1d"
48519,"Madagascar",26,"10","4",2,146,"1d"
50661,"Madagascar",26,"15","4",2,146,"1d"
44787,"Madagascar",26,"3","2",3,147,"1d"
45915,"Madagascar",26,"10","2",4,147,"1d"
50580,"Madagascar",26,"2","2",2,147,"1d"
45394,"Madagascar",26,"5","2",1,147,"1d"
29827,"Madagascar",26,"15","15",2,148,"1d"
37552,"Madagascar",26,"15","7",3,148,"1d"
50570,"Madagascar",26,"4","10",5,148,"1d"
42427,"Cambridge",1209,"1350","1698",2,193,"2a"
51252,"Cambridge",1209,"1700","1714",1,193,"2a"
49997,"Cambridge",1209,"1780","1550",5,193,"2a"
46507,"Cambridge",1209,"1750","1700",1,193,"2a"
46896,"Cambridge",1209,"1862","1732",2,193,"2a"
52082,"Cambridge",1209,"1740","1520",1,194,"2a"
52036,"Cambridge",1209,"1825","1560",2,194,"2a"
48823,"Cambridge",1209,"1800","1520",1,194,"2a"
51751,"Cambridge",1209,"1250","1450",2,194,"2a"
50754,"Cambridge",1209,"1747","1520",7,195,"2a"
45580,"Cambridge",1209,"1564","1624",4,195,"2a"
16387,"Cambridge",1209,"1925","1675",3,195,"2a"
44272,"Cambridge",1209,"1750","1740",2,195,"2a"
28908,"Cambridge",1209,"1748","1748",2,196,"2a"
50022,"Cambridge",1209,"1600","1400",1,196,"2a"
42924,"Cambridge",1209,"1246","1250",4,196,"2a"
50445,"Cambridge",1209,"1786","1576",5,196,"2a"
51086,"Cambridge",1209,"1200","1300",2,197,"2a"
43570,"Cambridge",1209,"1750","1600",1,197,"2a"
43306,"Cambridge",1209,"1840","1450",4,197,"2a"
38616,"Cambridge",1209,"1825","1750",1,197,"2a"
46058,"Cambridge",1209,"1850","1450",1,198,"2a"
44589,"Cambridge",1209,"1789","1420",5,198,"2a"
42125,"Cambridge",1209,"1450","1450",4,198,"2a"
47665,"Cambridge",1209,"1800","1450",2,198,"2a"
45657,"Cambridge",1209,"1920","1770",2,199,"2a"
48752,"Cambridge",1209,"1610","1720",5,199,"2a"
51009,"Cambridge",1209,"1720","1740",3,199,"2a"
44311,"Cambridge",1209,"1735","1770",2,199,"2a"
593,"Cambridge",1209,"1300","1300",5,200,"2a"
46561,"Cambridge",1209,"1700","1312",3,200,"2a"
741,"Cambridge",1209,"1740","1312",2,200,"2a"
46170,"Cambridge",1209,"1785","1306",2,200,"2a"
43061,"Cambridge",1209,"1860","1550",5,201,"2a"
16362,"Cambridge",1209,"1905","1605",1,201,"2a"
47078,"Cambridge",1209,"1654","1560",2,201,"2a"
43512,"Cambridge",1209,"1400","1550",5,201,"2a"
49523,"Cambridge",1209,"1375","1550",2,201,"2a"
45590,"Cambridge",1209,"1520","1600",2,202,"2a"
45307,"Cambridge",1209,"1650","1670",2,202,"2a"
43186,"Cambridge",1209,"1671","1670",1,202,"2a"
51763,"Cambridge",1209,"1718","1673",1,202,"2a"
50401,"Cambridge",1209,"1740","1730",7,203,"2a"
45750,"Cambridge",1209,"1840","1820",5,203,"2a"
48769,"Cambridge",1209,"1250","1540",3,203,"2a"
51483,"Cambridge",1209,"1830","1730",3,203,"2a"
43817,"Cambridge",1209,"1650","1650",3,204,"2a"
46192,"Cambridge",1209,"1784","1726",2,204,"2a"
25902,"Cambridge",1209,"1746","1725",4,204,"2a"
46325,"Cambridge",1209,"1725","1680",2,204,"2a"
51996,"Cambridge",1209,"1790","1740",3,205,"2a"
51981,"Cambridge",1209,"1767","1723",5,205,"2a"
51003,"Cambridge",1209,"1773","1600",2,205,"2a"
51379,"Cambridge",1209,"1800","1750",2,205,"2a"
43541,"Cambridge",1209,"1715","1500",4,205,"2a"
48717,"Cambridge",1209,"1900","1625",2,206,"2a"
49755,"Cambridge",1209,"1230","1470",1,206,"2a"
48878,"Cambridge",1209,"1800","1435",2,206,"2a"
44122,"Cambridge",1209,"1780","1500",2,206,"2a"
48725,"Cambridge",1209,"1714","1444",5,207,"2a"
51575,"Cambridge",1209,"1823","1436",1,207,"2a"
51630,"Cambridge",1209,"1430","1450",5,207,"2a"
51462,"Cambridge",1209,"1785","1450",4,207,"2a"
49960,"Cambridge",1209,"1890","1205",3,208,"2a"
51211,"Cambridge",1209,"1791","1200",3,208,"2a"
43112,"Cambridge",1209,"1784","1205",3,208,"2a"
49272,"Cambridge",1209,"1205","1205",2,208,"2a"
50933,"Cambridge",1209,"1792","1250",5,209,"2a"
47322,"Cambridge",1209,"1200","1205",5,209,"2a"
41302,"Cambridge",1209,"1205","1205",2,209,"2a"
46738,"Cambridge",1209,"1798","1200",4,209,"2a"
52043,"Cambridge",1209,"1690","1205",1,209,"2a"
44014,"Cambridge",1209,"1650","1530",4,210,"2a"
44545,"Cambridge",1209,"1350","1430",2,210,"2a"
46615,"Cambridge",1209,"1817","1238",2,210,"2a"
51184,"Cambridge",1209,"1860","1635",1,210,"2a"
47749,"Cambridge",1209,"1410","1550",4,211,"2a"
51239,"Cambridge",1209,"1912","1650",1,211,"2a"
49909,"Cambridge",1209,"1600","1650",5,211,"2a"
46496,"Cambridge",1209,"1789","1650",4,211,"2a"
48061,"Cambridge",1209,"1700","1450",2,212,"2a"
46351,"Cambridge",1209,"1400","1450",4,212,"2a"
46165,"Cambridge",1209,"1300","1450",2,212,"2a"
43255,"Cambridge",1209,"1815","1650",2,212,"2a"
52129,"Cambridge",1209,"1024","1164",1,213,"2a"
51553,"Cambridge",1209,"1743","1580",4,213,"2a"
50768,"Cambridge",1209,"1670","1580",3,213,"2a"
51580,"Cambridge",1209,"1760","1583",3,213,"2a"
51369,"Cambridge",1209,"1500","1575",2,213,"2a"
49767,"Cambridge",1209,"1779","1712",3,214,"2a"
51543,"Cambridge",1209,"1862","1650",3,214,"2a"
46444,"Cambridge",1209,"1680","1680",2,214,"2a"
51551,"Cambridge",1209,"1765","1670",4,214,"2a"
46586,"Cambridge",1209,"1760","1680",3,214,"2a"
39718,"Cambridge",1209,"1789","1573",6,215,"2a"
43244,"Cambridge",1209,"1500","1500",2,215,"2a"
51504,"Cambridge",1209,"1500","1523",1,215,"2a"
48903,"Cambridge",1209,"1801","1605",3,215,"2a"
38058,"Cambridge",1209,"1500","1620",2,215,"2a"
45352,"Cambridge",1209,"1460","1311",2,216,"2a"
47540,"Cambridge",1209,"1290","1311",3,216,"2a"
48931,"Cambridge",1209,"1641","1350",3,216,"2a"
47505,"Cambridge",1209,"1850","1330",1,216,"2a"
49803,"Cambridge",1209,"1864","1100",2,217,"2a"
30607,"Cambridge",1209,"1080","1163",3,217,"2a"
27235,"Cambridge",1209,"1752","1100",5,217,"2a"
50594,"Cambridge",1209,"1755","1725",6,217,"2a"
42918,"Cambridge",1209,"1500","1500",4,218,"2a"
45143,"Cambridge",1209,"1650","1640",5,218,"2a"
15312,"Cambridge",1209,"1840","1740",5,218,"2a"
46007,"Cambridge",1209,"1200","1200",3,219,"2a"
20330,"Cambridge",1209,"1640","1640",3,219,"2a"
1164,"Cambridge",1209,"1500","1550",2,219,"2a"
29534,"Cambridge",1209,"1755","1810",6,220,"2a"
48970,"Cambridge",1209,"1800","1770",2,220,"2a"
47591,"Cambridge",1209,"1770","1767",3,220,"2a"
48497,"Cambridge",1209,"1850","1400",1,221,"2a"
52053,"Cambridge",1209,"1800","1600",2,221,"2a"
30175,"Cambridge",1209,"1614","1528",7,221,"2a"
46451,"Cambridge",1209,"1750","1595",2,221,"2a"
45875,"Cambridge",1209,"1800","1600",2,221,"2a"
45619,"Cambridge",1209,"1750","1265",2,222,"2a"
49323,"Cambridge",1209,"1100","1200",2,222,"2a"
48432,"Cambridge",1209,"1700","1280",3,222,"2a"
50419,"Cambridge",1209,"1700","1215",1,222,"2a"
46051,"Cambridge",1209,"1700","1250",1,222,"2a"
44379,"Cambridge",1209,"1780","1784",3,223,"2a"
39838,"Cambridge",1209,"1885","1783",4,223,"2a"
47414,"Cambridge",1209,"1784","1784",5,223,"2a"
45237,"Cambridge",1209,"1740","1450",3,223,"2a"
47551,"Cambridge",1209,"1500","1784",2,223,"2a"
45178,"Cambridge",1209,"1600","1400",2,224,"2a"
45953,"Cambridge",1209,"1867","1505",2,224,"2a"
20036,"Cambridge",1209,"1750","1640",6,224,"2a"
48364,"Cambridge",1209,"1350","1400",5,224,"2a"
45766,"Cambridge",1209,"1790","1690",3,224,"2a"
29147,"Cambridge",1209,"1500","1550",5,225,"2a"
50367,"Cambridge",1209,"1922","1748",3,225,"2a"
43453,"Cambridge",1209,"1744","1450",5,225,"2a"
36019,"Cambridge",1209,"1788","1568",1,225,"2a"
44351,"Cambridge",1209,"1550","1600",2,226,"2a"
40244,"Cambridge",1209,"1250","1435",2,226,"2a"
40674,"Cambridge",1209,"1600","1512",2,226,"2a"
52080,"Cambridge",1209,"1200","1492",2,226,"2a"
48580,"Cambridge",1209,"1821","1250",5,227,"2a"
48739,"Cambridge",1209,"1402","1500",1,227,"2a"
51122,"Cambridge",1209,"1796","1500",5,227,"2a"
46988,"Cambridge",1209,"1500","1500",4,227,"2a"
46260,"Cambridge",1209,"1740","1750",2,228,"2a"
49129,"Cambridge",1209,"1670","1670",5,228,"2a"
51670,"Cambridge",1209,"1892","1792",1,228,"2a"
40934,"Cambridge",1209,"1400","1750",1,228,"2a"
23107,"Cambridge",1209,"1875","1726",5,228,"2a"
47083,"Cambridge",1209,"1823","1790",1,229,"2a"
52007,"Cambridge",1209,"1900","1792",1,229,"2a"
43460,"Cambridge",1209,"1825","1790",3,229,"2a"
48776,"Cambridge",1209,"1820","1680",1,230,"2a"
46339,"Cambridge",1209,"1400","1680",1,230,"2a"
48770,"Cambridge",1209,"1760","1680",2,230,"2a"
49439,"Cambridge",1209,"1750","1681",2,230,"2a"
47616,"Cambridge",1209,"1765","1665",2,231,"2a"
48519,"Cambridge",1209,"1550","1650",2,231,"2a"
49256,"Cambridge",1209,"1770","1650",2,231,"2a"
45868,"Cambridge",1209,"1873","1653",1,231,"2a"
52047,"Cambridge",1209,"1791","1690",2,232,"2a"
46352,"Cambridge",1209,"1045","1645",1,232,"2a"
50499,"Cambridge",1209,"1500","1100",4,232,"2a"
52112,"Cambridge",1209,"1790","1698",1,232,"2a"
46617,"Cambridge",1209,"1500","1645",1,233,"2a"
43327,"Cambridge",1209,"1500","1535",2,233,"2a"
49508,"Cambridge",1209,"1750","1550",2,233,"2a"
52044,"Cambridge",1209,"1600","1650",2,233,"2a"
48891,"Cambridge",1209,"1875","1550",2,233,"2a"
46776,"Cambridge",1209,"1650","1650",2,234,"2a"
43264,"Cambridge",1209,"1600","1650",3,234,"2a"
37532,"Cambridge",1209,"1682","1650",2,234,"2a"
45262,"Cambridge",1209,"1774","1436",5,235,"2a"
50455,"Cambridge",1209,"1234","1467",4,235,"2a"
47494,"Cambridge",1209,"1600","1580",1,235,"2a"
49031,"Cambridge",1209,"1500","1500",2,235,"2a"
50831,"Cambridge",1209,"1690","1490",3,236,"2a"
47421,"Cambridge",1209,"1450","1482",3,236,"2a"
51856,"Cambridge",1209,"1803","1512",2,236,"2a"
31758,"Cambridge",1209,"1625","1580",2,236,"2a"
47860,"Cambridge",1209,"1318","1380",5,237,"2a"
51341,"Cambridge",1209,"1456","1380",1,237,"2a"
51544,"Cambridge",1209,"1400","1380",3,237,"2a"
50474,"Cambridge",1209,"1605","1380",3,237,"2a"
45701,"Cambridge",1209,"1750","1380",2,237,"2a"
47668,"Cambridge",1209,"1700","1450",1,238,"2a"
51087,"Cambridge",1209,"1620","1415",2,238,"2a"
43535,"Cambridge",1209,"1585","1450",1,238,"2a"
49110,"Cambridge",1209,"1456","1450",3,238,"2a"
44578,"Cambridge",1209,"1200","1420",4,238,"2a"
48059,"Cambridge",1209,"1877","1715",1,239,"2a"
49657,"Cambridge",1209,"1236","1536",2,239,"2a"
49504,"Cambridge",1209,"1804","1600",3,239,"2a"
43053,"Cambridge",1209,"1616","1558",3,239,"2a"
47884,"Cambridge",1209,"1781","1740",5,240,"2a"
48984,"Cambridge",1209,"1758","1765",3,240,"2a"
51707,"Cambridge",1209,"1810","1655",1,240,"2a"
49829,"Cambridge",1209,"1100","1700",2,240,"2a"
42427,"Lisbon",1755,"1560","1615",1,193,"2a"
51252,"Lisbon",1755,"1400","1632",3,193,"2a"
49997,"Lisbon",1755,"1300","1600",2,193,"2a"
46507,"Lisbon",1755,"1920","1600",1,193,"2a"
46896,"Lisbon",1755,"1826","1720",1,193,"2a"
52082,"Lisbon",1755,"1450","1972",1,194,"2a"
52036,"Lisbon",1755,"1345","1950",1,194,"2a"
48823,"Lisbon",1755,"1980","1975",1,194,"2a"
51751,"Lisbon",1755,"1200","1885",1,194,"2a"
50754,"Lisbon",1755,"1942","1960",1,195,"2a"
45580,"Lisbon",1755,"1851","1860",2,195,"2a"
16387,"Lisbon",1755,"1710","1725",1,195,"2a"
44272,"Lisbon",1755,"1900","1880",1,195,"2a"
28908,"Lisbon",1755,"1900","1900",2,196,"2a"
50022,"Lisbon",1755,"1600","1784",1,196,"2a"
42924,"Lisbon",1755,"1800","1900",1,196,"2a"
50445,"Lisbon",1755,"1100","1752",1,196,"2a"
51086,"Lisbon",1755,"1930","1900",1,197,"2a"
43570,"Lisbon",1755,"1400","1800",1,197,"2a"
43306,"Lisbon",1755,"1652","1900",1,197,"2a"
38616,"Lisbon",1755,"1900","1900",1,197,"2a"
46058,"Lisbon",1755,"1800","1750",1,198,"2a"
44589,"Lisbon",1755,"1800","1750",1,198,"2a"
42125,"Lisbon",1755,"1750","1750",5,198,"2a"
47665,"Lisbon",1755,"1200","1750",1,198,"2a"
45657,"Lisbon",1755,"1850","1450",1,199,"2a"
48752,"Lisbon",1755,"1550","1510",1,199,"2a"
51009,"Lisbon",1755,"1960","1550",4,199,"2a"
44311,"Lisbon",1755,"1200","1550",2,199,"2a"
593,"Lisbon",1755,"1700","1750",5,200,"2a"
46561,"Lisbon",1755,"1560","1780",2,200,"2a"
741,"Lisbon",1755,"1500","1780",1,200,"2a"
46170,"Lisbon",1755,"1865","1825",1,200,"2a"
43061,"Lisbon",1755,"1200","1100",2,201,"2a"
16362,"Lisbon",1755,"1500","1415",1,201,"2a"
47078,"Lisbon",1755,"1832","1835",2,201,"2a"
43512,"Lisbon",1755,"1900","1900",1,201,"2a"
49523,"Lisbon",1755,"1957","1963",1,201,"2a"
45590,"Lisbon",1755,"1480","1420",1,202,"2a"
45307,"Lisbon",1755,"1500","1510",1,202,"2a"
43186,"Lisbon",1755,"1200","1496",1,202,"2a"
51763,"Lisbon",1755,"1864","1441",1,202,"2a"
50401,"Lisbon",1755,"1980","1340",4,203,"2a"
45750,"Lisbon",1755,"1400","1440",4,203,"2a"
48769,"Lisbon",1755,"1340","1340",4,203,"2a"
51483,"Lisbon",1755,"1860","1340",2,203,"2a"
43817,"Lisbon",1755,"1950","1600",1,204,"2a"
46192,"Lisbon",1755,"1843","1846",1,204,"2a"
25902,"Lisbon",1755,"1680","1680",1,204,"2a"
46325,"Lisbon",1755,"1575","1575",1,204,"2a"
51996,"Lisbon",1755,"1840","1640",1,205,"2a"
51981,"Lisbon",1755,"1843","1546",1,205,"2a"
51003,"Lisbon",1755,"1200","1500",1,205,"2a"
51379,"Lisbon",1755,"1865","1500",1,205,"2a"
43541,"Lisbon",1755,"1700","1600",1,205,"2a"
48717,"Lisbon",1755,"1250","1510",1,206,"2a"
49755,"Lisbon",1755,"1580","1520",1,206,"2a"
48878,"Lisbon",1755,"1700","1555",1,206,"2a"
44122,"Lisbon",1755,"1400","1400",1,206,"2a"
48725,"Lisbon",1755,"1869","1548",1,207,"2a"
51575,"Lisbon",1755,"1000","1400",1,207,"2a"
51630,"Lisbon",1755,"1650","1650",1,207,"2a"
51462,"Lisbon",1755,"1300","1400",1,207,"2a"
49960,"Lisbon",1755,"1850","1830",2,208,"2a"
51211,"Lisbon",1755,"1854","1876",1,208,"2a"
43112,"Lisbon",1755,"1631","1690",1,208,"2a"
49272,"Lisbon",1755,"1460","1460",1,208,"2a"
50933,"Lisbon",1755,"1450","1600",1,209,"2a"
47322,"Lisbon",1755,"1650","1550",2,209,"2a"
41302,"Lisbon",1755,"1400","1400",1,209,"2a"
46738,"Lisbon",1755,"1600","1550",2,209,"2a"
52043,"Lisbon",1755,"1850","1600",1,209,"2a"
44014,"Lisbon",1755,"1655","1655",7,210,"2a"
44545,"Lisbon",1755,"1700","1655",1,210,"2a"
46615,"Lisbon",1755,"1050","1655",1,210,"2a"
51184,"Lisbon",1755,"1902","1655",1,210,"2a"
47749,"Lisbon",1755,"1340","1520",2,211,"2a"
51239,"Lisbon",1755,"1350","1450",2,211,"2a"
49909,"Lisbon",1755,"1500","1500",2,211,"2a"
46496,"Lisbon",1755,"1823","1823",2,211,"2a"
48061,"Lisbon",1755,"1800","1500",1,212,"2a"
46351,"Lisbon",1755,"1100","1500",1,212,"2a"
46165,"Lisbon",1755,"1600","1500",2,212,"2a"
43255,"Lisbon",1755,"1875","1750",1,212,"2a"
52129,"Lisbon",1755,"1900","1510",1,213,"2a"
51553,"Lisbon",1755,"1500","1550",1,213,"2a"
50768,"Lisbon",1755,"1234","1540",1,213,"2a"
51580,"Lisbon",1755,"1200","1540",1,213,"2a"
51369,"Lisbon",1755,"1475","1520",3,213,"2a"
49767,"Lisbon",1755,"1408","1850",1,214,"2a"
51543,"Lisbon",1755,"1954","1850",2,214,"2a"
46444,"Lisbon",1755,"1850","1850",1,214,"2a"
51551,"Lisbon",1755,"1850","1850",1,214,"2a"
46586,"Lisbon",1755,"1874","1875",1,214,"2a"
39718,"Lisbon",1755,"1726","1859",4,215,"2a"
43244,"Lisbon",1755,"1910","1905",1,215,"2a"
51504,"Lisbon",1755,"1300","1854",1,215,"2a"
48903,"Lisbon",1755,"1805","1805",1,215,"2a"
38058,"Lisbon",1755,"1820","1820",2,215,"2a"
45352,"Lisbon",1755,"1890","1890",5,216,"2a"
47540,"Lisbon",1755,"1690","1890",2,216,"2a"
48931,"Lisbon",1755,"1825","1890",1,216,"2a"
47505,"Lisbon",1755,"1990","1890",1,216,"2a"
49803,"Lisbon",1755,"1000","1300",1,217,"2a"
30607,"Lisbon",1755,"826","1478",1,217,"2a"
27235,"Lisbon",1755,"1400","1030",1,217,"2a"
50594,"Lisbon",1755,"1200","1400",3,217,"2a"
42918,"Lisbon",1755,"1800","1800",4,218,"2a"
45143,"Lisbon",1755,"1750","1798",1,218,"2a"
15312,"Lisbon",1755,"1795","1795",3,218,"2a"
46007,"Lisbon",1755,"1500","1500",1,219,"2a"
20330,"Lisbon",1755,"1300","1500",2,219,"2a"
1164,"Lisbon",1755,"1600","1650",2,219,"2a"
29534,"Lisbon",1755,"1935","1905",5,220,"2a"
48970,"Lisbon",1755,"1766","1766",2,220,"2a"
47591,"Lisbon",1755,"1660","1710",1,220,"2a"
48497,"Lisbon",1755,"1600","1800",1,221,"2a"
52053,"Lisbon",1755,"1800","1700",1,221,"2a"
30175,"Lisbon",1755,"1892","1890",1,221,"2a"
46451,"Lisbon",1755,"1870","1895",1,221,"2a"
45875,"Lisbon",1755,"1950","1800",2,221,"2a"
45619,"Lisbon",1755,"1400","1450",1,222,"2a"
49323,"Lisbon",1755,"1500","1600",1,222,"2a"
48432,"Lisbon",1755,"1850","1590",2,222,"2a"
50419,"Lisbon",1755,"1800","1650",1,222,"2a"
46051,"Lisbon",1755,"1600","1600",1,222,"2a"
44379,"Lisbon",1755,"1312","1518",1,223,"2a"
39838,"Lisbon",1755,"1905","1810",1,223,"2a"
47414,"Lisbon",1755,"1650","1650",1,223,"2a"
45237,"Lisbon",1755,"1250","1832",1,223,"2a"
47551,"Lisbon",1755,"1800","1800",1,223,"2a"
45178,"Lisbon",1755,"1900","1880",1,224,"2a"
45953,"Lisbon",1755,"1650","1505",1,224,"2a"
20036,"Lisbon",1755,"1102","1102",4,224,"2a"
48364,"Lisbon",1755,"1800","1800",5,224,"2a"
45766,"Lisbon",1755,"1845","1850",1,224,"2a"
29147,"Lisbon",1755,"1700","1700",4,225,"2a"
50367,"Lisbon",1755,"1889","1794",1,225,"2a"
43453,"Lisbon",1755,"1500","1750",1,225,"2a"
36019,"Lisbon",1755,"1400","1700",1,225,"2a"
44351,"Lisbon",1755,"1700","1730",2,226,"2a"
40244,"Lisbon",1755,"1300","1300",1,226,"2a"
40674,"Lisbon",1755,"1100","1200",1,226,"2a"
52080,"Lisbon",1755,"1513","1333",1,226,"2a"
48580,"Lisbon",1755,"1660","1994",1,227,"2a"
48739,"Lisbon",1755,"1700","1750",1,227,"2a"
51122,"Lisbon",1755,"1800","1750",1,227,"2a"
46988,"Lisbon",1755,"1924","1750",1,227,"2a"
46260,"Lisbon",1755,"1773","1925",1,228,"2a"
49129,"Lisbon",1755,"1780","1800",3,228,"2a"
51670,"Lisbon",1755,"1952","1952",1,228,"2a"
40934,"Lisbon",1755,"1340","1950",1,228,"2a"
23107,"Lisbon",1755,"1925","1912",3,228,"2a"
47083,"Lisbon",1755,"1650","1755",1,229,"2a"
52007,"Lisbon",1755,"1500","1755",1,229,"2a"
43460,"Lisbon",1755,"1755","1755",6,229,"2a"
48776,"Lisbon",1755,"1880","1900",1,230,"2a"
46339,"Lisbon",1755,"1000","1900",1,230,"2a"
48770,"Lisbon",1755,"1950","1900",1,230,"2a"
49439,"Lisbon",1755,"1900","1900",1,230,"2a"
47616,"Lisbon",1755,"1550","1565",1,231,"2a"
48519,"Lisbon",1755,"1800","1600",1,231,"2a"
49256,"Lisbon",1755,"1920","1400",1,231,"2a"
45868,"Lisbon",1755,"1456","1456",1,231,"2a"
52047,"Lisbon",1755,"1430","1430",2,232,"2a"
46352,"Lisbon",1755,"1024","1200",2,232,"2a"
50499,"Lisbon",1755,"1200","1200",4,232,"2a"
52112,"Lisbon",1755,"1856","1800",1,232,"2a"
46617,"Lisbon",1755,"1804","1804",1,233,"2a"
43327,"Lisbon",1755,"1750","1850",1,233,"2a"
49508,"Lisbon",1755,"1850","1850",4,233,"2a"
52044,"Lisbon",1755,"1850","1850",1,233,"2a"
48891,"Lisbon",1755,"1300","1850",2,233,"2a"
46776,"Lisbon",1755,"1825","1888",1,234,"2a"
43264,"Lisbon",1755,"1250","1900",1,234,"2a"
37532,"Lisbon",1755,"1903","1905",1,234,"2a"
45262,"Lisbon",1755,"1558","1832",1,235,"2a"
50455,"Lisbon",1755,"1800","1850",5,235,"2a"
47494,"Lisbon",1755,"1820","1820",1,235,"2a"
49031,"Lisbon",1755,"1300","1750",1,235,"2a"
50831,"Lisbon",1755,"1500","1500",1,236,"2a"
47421,"Lisbon",1755,"1900","1900",1,236,"2a"
51856,"Lisbon",1755,"1769","1769",1,236,"2a"
31758,"Lisbon",1755,"1700","1700",1,236,"2a"
47860,"Lisbon",1755,"1867","1870",1,237,"2a"
51341,"Lisbon",1755,"1749","1870",1,237,"2a"
51544,"Lisbon",1755,"811","1870",1,237,"2a"
50474,"Lisbon",1755,"1870","1870",1,237,"2a"
45701,"Lisbon",1755,"1800","1870",2,237,"2a"
47668,"Lisbon",1755,"1800","1800",1,238,"2a"
51087,"Lisbon",1755,"1830","1830",1,238,"2a"
43535,"Lisbon",1755,"1900","1850",1,238,"2a"
49110,"Lisbon",1755,"1789","1870",1,238,"2a"
44578,"Lisbon",1755,"1800","1800",1,238,"2a"
48059,"Lisbon",1755,"1888","1850",1,239,"2a"
49657,"Lisbon",1755,"1700","1865",2,239,"2a"
49504,"Lisbon",1755,"1500","1885",1,239,"2a"
43053,"Lisbon",1755,"1850","1870",1,239,"2a"
47884,"Lisbon",1755,"1850","1850",1,240,"2a"
48984,"Lisbon",1755,"1855","1855",2,240,"2a"
51707,"Lisbon",1755,"1890","1880",2,240,"2a"
49829,"Lisbon",1755,"1980","1900",2,240,"2a"
42427,"Ottoman",1918,"1293","1745",4,193,"2a"
51252,"Ottoman",1918,"1400","1886",2,193,"2a"
49997,"Ottoman",1918,"1830","1830",5,193,"2a"
46507,"Ottoman",1918,"1200","1700",1,193,"2a"
46896,"Ottoman",1918,"1629","1792",2,193,"2a"
52082,"Ottoman",1918,"100","1870",1,194,"2a"
52036,"Ottoman",1918,"1910","1890",5,194,"2a"
48823,"Ottoman",1918,"1700","1542",3,194,"2a"
51751,"Ottoman",1918,"1920","1920",3,194,"2a"
50754,"Ottoman",1918,"1320","1880",1,195,"2a"
45580,"Ottoman",1918,"1148","1154",1,195,"2a"
16387,"Ottoman",1918,"1600","1257",1,195,"2a"
44272,"Ottoman",1918,"1700","1230",2,195,"2a"
28908,"Ottoman",1918,"1260","1260",2,196,"2a"
50022,"Ottoman",1918,"1300","1850",1,196,"2a"
42924,"Ottoman",1918,"1850","1900",2,196,"2a"
50445,"Ottoman",1918,"1300","1400",2,196,"2a"
51086,"Ottoman",1918,"1780","1913",2,197,"2a"
43570,"Ottoman",1918,"1600","1910",1,197,"2a"
43306,"Ottoman",1918,"1250","1910",1,197,"2a"
38616,"Ottoman",1918,"1300","1910",2,197,"2a"
46058,"Ottoman",1918,"1420","1260",2,198,"2a"
44589,"Ottoman",1918,"1100","1260",3,198,"2a"
42125,"Ottoman",1918,"1300","1260",3,198,"2a"
47665,"Ottoman",1918,"1917","1260",5,198,"2a"
45657,"Ottoman",1918,"1910","1915",3,199,"2a"
48752,"Ottoman",1918,"1920","1920",5,199,"2a"
51009,"Ottoman",1918,"1400","1915",4,199,"2a"
44311,"Ottoman",1918,"1420","1915",2,199,"2a"
593,"Ottoman",1918,"1923","1921",5,200,"2a"
46561,"Ottoman",1918,"1540","1921",3,200,"2a"
741,"Ottoman",1918,"1500","1921",1,200,"2a"
46170,"Ottoman",1918,"1100","1921",2,200,"2a"
43061,"Ottoman",1918,"1200","1925",2,201,"2a"
16362,"Ottoman",1918,"1800","1935",1,201,"2a"
47078,"Ottoman",1918,"1970","1935",5,201,"2a"
43512,"Ottoman",1918,"1930","1920",5,201,"2a"
49523,"Ottoman",1918,"850","1932",1,201,"2a"
45590,"Ottoman",1918,"1700","1922",1,202,"2a"
45307,"Ottoman",1918,"1350","1910",2,202,"2a"
43186,"Ottoman",1918,"1925","1929",5,202,"2a"
51763,"Ottoman",1918,"1684","1929",2,202,"2a"
